Date,Open,High,Low,Close,Volume,Adj Close
7/18/2012,10.87,11.25,10.8,11.19,192100,10.509
7/19/2012,11.28,11.28,10.86,10.91,253900,10.24604
7/20/2012,10.9,11.27,10.89,11.07,367000,10.3963
7/23/2012,10.99,11.06,10.65,10.68,127400,10.03003
7/24/2012,10.78,10.95,10.1,10.19,258000,9.56985
7/25/2012,10.3,10.34,10.08,10.17,144200,9.55107
7/26/2012,10.39,10.64,9.31,9.5,731400,8.92185
7/27/2012,9.58,9.88,9.02,9.74,873000,9.14724
7/30/2012,9.82,9.95,9.15,9.54,476300,8.95941
7/31/2012,10.24,10.93,9.46,10.35,888800,9.72012
8/1/2012,10.5,10.8,9.8,10.14,555500,9.5229
8/2/2012,9.98,10.05,9.57,9.78,521800,9.18481
8/3/2012,9.96,10.96,9.94,10.6,579300,9.9549
8/6/2012,10.62,10.75,10.46,10.57,272900,9.92673
8/7/2012,10.71,10.94,10.54,10.78,391200,10.12395
8/8/2012,10.64,10.85,10.52,10.82,204900,10.16151
8/9/2012,10.73,10.85,10.54,10.84,527500,10.1803
8/10/2012,10.72,10.94,10.3,10.37,249500,9.7389
8/13/2012,10.31,10.44,10.05,10.12,365800,9.50411
8/14/2012,10.16,10.64,10.16,10.57,937700,9.92673
8/15/2012,10.79,11.94,10.79,11.82,1169800,11.10065
8/16/2012,11.78,13.11,11.62,12.92,873500,12.13371
8/17/2012,12.38,12.58,12.15,12.44,825000,11.68292
8/20/2012,12.49,12.6,12.25,12.38,219300,11.62657
8/21/2012,12.39,12.71,12.38,12.48,395000,11.72049
8/22/2012,12.48,12.54,12.27,12.41,467700,11.65475
8/23/2012,12.4,12.78,12.31,12.44,525800,11.68292
8/24/2012,12.35,12.43,11.96,12.03,401200,11.29787
8/27/2012,12.12,12.28,11.45,11.56,265600,10.85648
8/28/2012,11.52,11.89,11.52,11.67,137300,10.95978
8/29/2012,11.66,11.92,11.52,11.86,239900,11.13822
8/30/2012,11.69,11.95,11.5,11.7,277500,10.98796
8/31/2012,11.84,11.98,11.63,11.9,130300,11.17579
9/4/2012,11.82,12.25,11.82,12.14,233200,11.40118
9/5/2012,12.02,12.15,11.85,12.15,426700,11.41057
9/6/2012,12.16,12.35,11.96,12.29,185900,11.54205
9/7/2012,12.27,12.53,12.19,12.37,332800,11.61718
9/10/2012,12.42,12.8,12.42,12.7,331900,11.9271
9/11/2012,12.8,13.97,12.72,13.81,612200,12.96955
9/12/2012,13.99,14.69,13.85,14.62,626000,13.73025
9/13/2012,14.11,14.82,14.05,14.77,571800,13.87112
9/14/2012,14.88,15.22,14.53,14.62,403300,13.73025
9/17/2012,15.07,15.22,14.81,15.17,263100,14.24678
9/18/2012,15,15.19,14.07,14.61,438700,13.72086
9/19/2012,14.92,14.92,14.06,14.09,297300,13.23251
9/20/2012,14.03,14.26,13.73,14.23,244900,13.36399
9/21/2012,14.59,14.69,13.89,14,256000,13.14798
9/24/2012,14.12,14.42,13.75,14.35,291600,13.47668
9/25/2012,14.4,14.53,13.99,14.1,331800,13.2419
9/26/2012,14.09,14.09,13.62,13.75,310400,12.9132
9/27/2012,13.84,13.89,13.27,13.62,236100,12.79111
9/28/2012,13.56,13.66,13.42,13.56,112100,12.73476
10/1/2012,13.69,14.54,13.5,14.43,174700,13.55182
10/2/2012,14.69,14.99,13.83,13.9,388600,13.05407
10/3/2012,13.99,14.09,13.74,13.91,245600,13.06346
10/4/2012,13.98,14.56,13.91,14.23,206100,13.36399
10/5/2012,14.38,14.5,13.62,13.72,340800,12.88502
10/8/2012,13.66,13.74,13.45,13.51,171000,12.6878
10/9/2012,13.52,14,13.09,13.15,164900,12.34971
10/10/2012,13.15,13.42,12.86,13.4,304600,12.5845
10/11/2012,13.85,14,13,13.17,193200,12.3685
10/12/2012,13.13,13.36,12.8,13.17,156500,12.3685
10/15/2012,13.38,13.45,12.92,13.03,140300,12.23702
10/16/2012,13.05,13.36,12.88,13.05,156800,12.2558
10/17/2012,13.14,13.88,13.11,13.51,277900,12.6878
10/18/2012,13.87,13.87,13.23,13.45,318700,12.63146
10/19/2012,13.5,13.67,13.06,13.4,265800,12.5845
10/22/2012,13.43,13.62,13.34,13.39,229300,12.57511
10/23/2012,13.31,13.38,12.94,13.12,232900,12.32154
10/24/2012,13.25,13.46,12.9,13.12,214100,12.32154
10/25/2012,13.31,13.43,13.16,13.25,501300,12.44363
10/26/2012,13.17,13.19,12.75,12.9,265400,12.11493
10/31/2012,13.32,13.32,12.37,12.8,230900,12.02101
11/1/2012,12.83,12.87,12.51,12.87,285200,12.08675
11/2/2012,13.45,14.49,12.74,14.25,983200,13.38277
11/5/2012,14.52,14.7,14.17,14.52,394400,13.63634
11/6/2012,14.65,15.94,14.33,15.58,674800,14.63183
11/7/2012,15.29,15.75,14.17,15.54,810800,14.59426
11/8/2012,15.35,15.67,14.94,15.4,392500,14.46278
11/9/2012,15.2,15.32,14.93,14.98,580500,14.06834
11/12/2012,15.19,15.57,14.98,15.06,388400,14.14347
11/13/2012,14.88,14.88,12.75,14.63,1637200,13.73964
11/14/2012,14.83,14.88,14.25,14.65,592700,13.75843
11/15/2012,14.59,15.15,14.34,15.09,440200,14.17165
11/16/2012,15.25,15.55,14.69,15.45,392800,14.50974
11/19/2012,16,17.25,15.8,16.73,941800,15.71184
11/20/2012,16.76,16.76,16.17,16.49,506800,15.48645
11/21/2012,16.33,16.65,15.47,16.07,500100,15.09201
11/23/2012,16.07,16.07,14.94,15.31,273700,14.37826
11/26/2012,15.85,16.56,15.52,16.25,1196300,15.26105
11/27/2012,16.26,16.33,15.87,15.93,540600,14.96053
11/28/2012,15.94,16.18,14.55,14.82,728000,13.91808
11/29/2012,14.9,15.46,14.78,14.95,444800,14.04017
11/30/2012,14.99,15.1,13.77,14.52,1695900,13.63634
12/3/2012,14.35,15.1,14.05,15.01,423000,14.09652
12/4/2012,14.9,15.29,14.66,14.84,246200,13.93686
12/5/2012,14.78,14.87,14.18,14.31,315000,13.43912
12/6/2012,14.27,14.92,14.27,14.43,210600,13.55182
12/7/2012,14.75,15.98,14.75,14.98,556300,14.06834
12/10/2012,15,15.47,14.11,14.86,483200,13.95565
12/11/2012,15.06,15.84,15.05,15.56,619100,14.61304
12/12/2012,15.61,16.55,15.55,16.24,550200,15.25166
12/13/2012,16.1,16.34,15.77,15.99,332800,15.01688
12/14/2012,16.06,16.44,15.95,16.08,231800,15.1014
12/17/2012,16.36,16.58,15.9,15.99,336500,15.01688
12/18/2012,16,16.94,16,16.31,623200,15.81183
12/19/2012,16.42,17.16,16.16,17,401300,16.48075
12/20/2012,17.15,17.23,16.2,16.99,538500,16.47106
12/21/2012,16.59,16.6,15.88,16.53,463700,16.02511
12/24/2012,16.68,16.68,16,16.5,176300,15.99603
12/26/2012,16.47,16.47,16,16.37,338200,15.87
12/27/2012,16.51,16.51,15.51,15.98,336100,15.49191
12/28/2012,16.12,16.12,15.75,15.83,116100,15.34649
12/31/2012,15.83,16.77,15.83,16.73,294900,16.219
1/2/2013,17.5,17.89,16.91,17.45,509400,16.91701
1/3/2013,17.5,17.95,16.26,16.53,740000,16.02511
1/4/2013,16.59,17.38,16.15,17.15,430600,16.62617
1/7/2013,17.95,19.28,17.68,18.99,717200,18.40997
1/8/2013,18.98,19.47,18.3,18.59,377200,18.02219
1/9/2013,18.67,19.51,18.65,19.21,669400,18.62325
1/10/2013,19.01,19.02,17.95,18.11,615500,17.55685
1/11/2013,18.12,18.21,17.71,17.96,294000,17.41143
1/14/2013,18.26,18.89,17.97,18.85,390900,18.27425
1/15/2013,18.84,18.88,18.25,18.67,266100,18.09975
1/16/2013,18.8,19.25,18.59,18.85,486100,18.27425
1/17/2013,18.67,18.95,18.51,18.9,323400,18.32272
1/18/2013,19.02,19.25,18.61,18.93,303400,18.3518
1/22/2013,19.29,19.5,18.55,18.85,374600,18.27425
1/23/2013,19.38,19.94,18.93,19.29,377300,18.70081
1/24/2013,19.5,20.13,19.31,20.05,352000,19.4376
1/25/2013,20.12,20.3,19.72,19.76,374000,19.15645
1/28/2013,20,20.09,19.42,19.99,256300,19.37943
1/29/2013,20.1,20.6,19.14,19.25,391500,18.66203
1/30/2013,19.55,19.9,19.25,19.78,309700,19.17584
1/31/2013,19.7,20.2,19.55,20.07,248200,19.45698
2/1/2013,20.2,20.26,19.9,20.04,273200,19.4279
2/4/2013,20.04,20.11,19.31,19.62,224500,19.02073
2/5/2013,19.68,20.47,19.68,20.29,291500,19.67027
2/6/2013,20.17,20.9,20.09,20.58,296100,19.95141
2/7/2013,20.79,20.91,19.98,20.41,203700,19.7866
2/8/2013,20.68,20.7,19.92,20.08,185800,19.46668
2/11/2013,20.5,21.5,20.22,21,372900,20.35858
2/12/2013,21.02,21.39,20.36,20.43,387700,19.80599
2/13/2013,20.75,20.75,20.05,20.18,325300,19.56363
2/14/2013,20,20.2,17.68,20.03,1132300,19.41821
2/15/2013,20.15,20.15,19.51,19.95,336200,19.34065
2/19/2013,20.09,20.25,19.85,20,321500,19.38912
2/20/2013,20.1,20.25,18.41,18.79,364500,18.21608
2/21/2013,19.29,19.29,17.05,17.81,725200,17.26601
2/22/2013,18.5,18.97,18.26,18.28,321200,17.72166
2/25/2013,18.37,18.87,18.02,18.35,460400,17.78952
2/26/2013,20.94,23.56,20.3,21.62,2527900,20.95964
2/27/2013,21.94,24.63,21.7,23.97,1530200,23.23786
2/28/2013,23.75,26.41,22.75,24.59,1122800,23.83893
3/1/2013,24.09,25.33,23.05,24,1072800,23.26695
3/4/2013,24.21,24.8,23.33,24.41,752300,23.66442
3/5/2013,24.93,26,24.2,24.47,659400,23.72259
3/6/2013,24.47,25.94,24.23,25.57,688300,24.78899
3/7/2013,25.55,26.99,25.26,25.65,715400,24.86655
3/8/2013,26.89,27.86,25.29,26.43,1192700,25.62273
3/11/2013,28.5,28.5,26.04,26.53,755200,25.71967
3/12/2013,25.51,25.65,23.22,24.47,2132700,23.72259
3/13/2013,23.79,24.75,22.67,22.79,1879000,22.09391
3/14/2013,21.62,22.2,21.57,21.7,9261500,21.0372
3/15/2013,21.57,21.99,21.24,21.7,2457500,21.0372
3/18/2013,22,23.25,21.51,22.76,4628300,22.06482
3/19/2013,23.19,23.72,22.22,22.7,2160900,22.00665
3/20/2013,22.72,24.23,22.25,23.87,2028000,23.14092
3/21/2013,23.8,24.35,23.45,23.9,1378100,23.17
3/22/2013,23.96,23.96,23.34,23.76,939500,23.03428
3/25/2013,24.01,24.05,22.35,23.06,1239400,22.35566
3/26/2013,23.23,23.26,21.56,22.19,1816400,21.51223
3/27/2013,22,23.08,21.85,22.94,954100,22.23932
3/28/2013,23.18,23.8,22.75,23.58,1463600,22.85978
4/1/2013,23.94,23.99,22.76,22.94,1774500,22.23932
4/2/2013,23.54,23.73,22.11,22.31,1315500,21.62857
4/3/2013,22.2,22.54,21,21.39,1348600,20.73667
4/4/2013,21.24,21.82,21.03,21.48,926700,20.82392
4/5/2013,21,22.95,20.38,22.59,1860900,21.90001
4/8/2013,22.6,23.02,21.61,22.96,1302200,22.25871
4/9/2013,22.83,23.43,22.6,22.99,711500,22.2878
4/10/2013,22.96,23.75,22.89,23.57,886100,22.85008
4/11/2013,23.64,24.39,23.34,23.55,851600,22.83069
4/12/2013,23.25,23.5,22.5,23.33,1025900,22.61741
4/15/2013,23.15,23.15,20.5,20.65,1545600,20.01927
4/16/2013,21.89,21.97,21.2,21.55,1179600,20.89178
4/17/2013,21.25,21.33,20.12,20.4,1291300,19.77691
4/18/2013,20.5,20.92,19.01,19.8,1370700,19.19523
4/19/2013,19.85,20.4,19.6,20.2,783500,19.58302
4/22/2013,20.35,20.87,19.58,20.68,849300,20.04835
4/23/2013,20.76,21.22,20.36,20.96,996000,20.3198
4/24/2013,20.98,21.78,20.98,21.42,1084500,20.76575
4/25/2013,21.7,21.71,20.35,20.54,1513600,19.91263
4/26/2013,20.58,20.74,19.68,20.16,1706200,19.54424
4/29/2013,20.49,21.98,20.21,21.2,2843700,20.55247
4/30/2013,21.22,21.22,18.12,20.43,8380800,19.80599
5/1/2013,20.74,20.74,19.64,20.01,1165800,19.39882
5/2/2013,20.61,20.85,19.83,20.58,1782400,19.95141
5/3/2013,20.85,22.21,20.58,21.91,1618500,21.24078
5/6/2013,22,22.14,21.43,21.81,882500,21.14384
5/7/2013,21.79,22.07,21.67,21.75,841800,21.08567
5/8/2013,21.67,21.86,20.81,21.09,1438300,20.44583
5/9/2013,21.1,21.47,20.39,21.27,1149800,20.62033
5/10/2013,21.06,21.35,20.74,21.01,961000,20.36827
5/13/2013,20.7,21,20.35,20.7,962200,20.06774
5/14/2013,20.75,20.94,20.03,20.23,1388700,19.6121
5/15/2013,20.62,21.92,20.62,21.92,2603100,21.25048
5/16/2013,22,22.6,21.51,22.01,1755000,21.33773
5/17/2013,23,23.08,22.26,22.62,1049300,21.9291
5/20/2013,22.69,23.5,22.41,23.31,1208200,22.59802
5/21/2013,23.6,23.75,23.15,23.41,1029500,22.69497
5/22/2013,23.41,23.84,22,22.45,1395900,21.76429
5/23/2013,21.7,22.45,21.25,22.1,863900,21.42498
5/24/2013,22.05,22.56,21.59,22.35,493100,21.66735
5/28/2013,23.63,23.63,22.11,22.31,578400,21.62857
5/29/2013,22.01,22.67,22,22.42,512300,21.73521
5/30/2013,22.38,22.72,22.25,22.4,530500,21.71582
5/31/2013,22.17,22.87,21.95,22.09,604800,21.41529
6/3/2013,22.09,22.35,20.68,21.59,774100,20.93056
6/4/2013,20.46,20.6,19.4,20.1,2161500,19.48607
6/5/2013,19.86,19.99,19.37,19.78,1325300,19.17584
6/6/2013,19.69,20.41,19.61,20.3,7560400,19.67996
6/7/2013,20.5,21.76,20.3,21.54,2792500,20.88209
6/10/2013,21.5,21.79,20.54,21.32,1775000,20.6688
6/11/2013,20.92,22.27,20.77,21.74,1197000,21.07598
6/12/2013,22.11,22.25,21.38,21.65,1101800,20.98873
6/13/2013,21.7,21.86,21.09,21.78,959800,21.11476
6/14/2013,21.61,21.64,21.09,21.29,1177800,20.63972
6/17/2013,21.62,21.86,21.06,21.5,1271200,20.96641
6/18/2013,21.59,21.74,21.3,21.45,1084200,20.91765
6/19/2013,21.53,21.53,20.72,20.86,882900,20.34229
6/20/2013,20.26,20.74,20.11,20.58,1959600,20.06924
6/21/2013,20.71,21.07,20.21,20.97,2296600,20.44956
6/24/2013,20.11,20.55,19.26,19.63,2763800,19.14282
6/25/2013,19.84,20.06,19.57,19.84,1709000,19.34761
6/26/2013,20.01,20.58,19.88,20.31,1196300,19.80594
6/27/2013,20.45,20.94,20.11,20.15,1067700,19.64991
6/28/2013,20.54,21.13,20.07,20.78,2527500,20.26428
7/1/2013,20.98,21.02,20.51,20.71,1132500,20.19601
7/2/2013,20.62,21.18,20.5,20.85,942400,20.33254
7/3/2013,20.65,21.22,20.46,21.15,469800,20.62509
7/5/2013,21.41,21.55,20.52,21.07,878300,20.54708
7/8/2013,21.25,21.85,21.05,21.78,1203000,21.23946
7/9/2013,22,22.49,21.85,22.29,1226200,21.7368
7/10/2013,22,22.65,22,22.42,906300,21.86357
7/11/2013,22.8,22.98,22.05,22.29,845000,21.7368
7/12/2013,22.3,22.55,22.07,22.41,708300,21.85382
7/15/2013,22.33,22.69,22.08,22.24,843800,21.68804
7/16/2013,22.22,22.32,21.44,21.71,1084600,21.1712
7/17/2013,21.74,22.54,21.63,22.5,761000,21.94159
7/18/2013,22.56,23.45,22.26,23,2273200,22.42918
7/19/2013,22.82,23.8,22.66,23.56,1455900,22.97528
7/22/2013,23.76,24.03,23.23,23.34,1347900,22.76074
7/23/2013,23.4,24.04,23.15,23.72,1332900,23.13131
7/24/2013,23.67,23.88,23.21,23.52,1364600,22.93628
7/25/2013,23.6,23.87,22.95,23.44,1704800,22.85826
7/26/2013,23.41,23.54,23.12,23.54,960600,22.95578
7/29/2013,23.56,24.42,23.37,24.35,246200,23.74568
7/30/2013,24.4,24.45,23.88,24.28,1613200,23.67741
7/31/2013,24.15,24.71,23.93,24.2,2776300,23.5994
8/1/2013,22.49,23.49,21.78,22.47,4913900,21.91233
8/2/2013,23,23,22.01,22.73,1391600,22.16588
8/5/2013,22.5,22.61,21.87,22.2,2031800,21.64904
8/6/2013,22,22.36,21.65,22.15,1073200,21.60028
8/7/2013,21.84,22.27,21.76,22.02,755300,21.4735
8/8/2013,22.07,22.7,22.04,22.61,1038700,22.04886
8/9/2013,22.3,23.23,22.1,23,1141600,22.42918
8/12/2013,23,23.41,22.87,23.04,1072100,22.46819
8/13/2013,23.17,23.34,22.81,23.01,846900,22.43893
8/14/2013,23.06,23.83,23.02,23.24,879500,22.66322
8/15/2013,23.04,23.25,22.35,22.96,757100,22.39017
8/16/2013,22.82,23.72,22.7,22.85,707700,22.2829
8/19/2013,22.88,22.96,22.2,22.26,548800,21.70755
8/20/2013,22.32,22.94,22.28,22.47,645200,21.91233
8/21/2013,22.4,22.6,21.72,22,831400,21.454
8/22/2013,22,22.94,22,22.89,575600,22.32191
8/23/2013,23.18,23.36,22.55,23.24,554700,22.66322
8/26/2013,23.28,23.6,22.65,22.95,545500,22.38042
8/27/2013,22.69,23.15,22.37,22.72,1135300,22.15613
8/28/2013,23.18,23.49,22.75,23.32,1114200,22.74124
8/29/2013,23.34,23.99,23.11,23.52,1581200,22.93628
8/30/2013,23.51,23.83,23.37,23.5,1274400,22.91677
9/3/2013,23.79,23.94,23.21,23.4,1002500,22.81925
9/4/2013,23.34,23.45,22.88,23.42,787700,22.83876
9/5/2013,23.61,23.61,22.88,23.53,870200,22.94603
9/6/2013,23.6,24.6,23.4,24.11,1788800,23.51163
9/9/2013,24.17,24.98,24.17,24.63,1359300,24.01873
9/10/2013,24.88,25.05,24.55,24.98,1023600,24.36004
9/11/2013,24.91,25.25,24.45,25.15,784900,24.52582
9/12/2013,25.87,25.87,24.93,25.27,619700,24.64284
9/13/2013,25.21,25.35,24.8,25.07,654800,24.44781
9/16/2013,25.35,25.5,25.09,25.25,568200,24.62334
9/17/2013,25.43,25.43,24.94,25.03,557000,24.53024
9/18/2013,25.02,25.53,24.55,25.22,934900,24.71644
9/19/2013,25.55,25.59,24.72,24.81,643000,24.31463
9/20/2013,24.9,25.37,24.6,25.37,1016200,24.86345
9/23/2013,26.58,26.58,24.78,24.92,802700,24.42243
9/24/2013,24.93,25.05,24.42,24.46,539200,23.97162
9/25/2013,24.45,24.91,23.94,24.14,672800,23.658
9/26/2013,24.37,25.01,24.25,25.01,2018200,24.51064
9/27/2013,24.99,25.14,24.8,24.95,1351200,24.45183
9/30/2013,24.75,25.25,24.54,24.9,1414000,24.40283
10/1/2013,25.14,26.19,24.87,26,2094800,25.48087
10/2/2013,25.9,27,25.79,26.22,1412600,25.69647
10/3/2013,27.4,28.52,26.76,27.34,3236200,26.79411
10/4/2013,27.4,29.08,27.18,28.31,2076600,27.74475
10/7/2013,28.2,29.4,27.79,28.67,2129500,28.09756
10/8/2013,29.54,29.65,28.69,28.88,2463800,28.30336
10/9/2013,28.91,30.65,28.77,29.88,1820200,29.2834
10/10/2013,30.2,31.58,30.2,30.82,3154900,30.20463
10/11/2013,30.77,31.25,30.55,31.08,1171100,30.45944
10/14/2013,31.2,31.64,30.93,31.52,1059600,30.89065
10/15/2013,31.47,33.55,31.47,33.25,2242200,32.58611
10/16/2013,33.04,34.6,32.61,34.31,1389600,33.62495
10/17/2013,34.09,37.14,31.75,34.49,5282600,33.80135
10/18/2013,34.49,34.75,32.58,33.55,1663500,32.88012
10/21/2013,33.34,35.07,32.96,35.07,1058700,34.36977
10/22/2013,34.55,34.93,34.3,34.6,1144700,33.90915
10/23/2013,34.29,34.31,32.32,32.46,1584500,31.81188
10/24/2013,32.33,32.66,30.63,32.3,2308000,31.65508
10/25/2013,32.23,32.66,31.11,32.53,928500,31.88049
10/28/2013,32.73,33.35,32.27,32.83,503300,32.1745
10/29/2013,32.9,33.41,32.5,32.88,770100,32.2235
10/30/2013,32.78,33.19,31.66,31.8,690500,31.16506
10/31/2013,32.13,35.4,31.9,34.82,2345400,34.12476
11/1/2013,35,35.49,33.57,34.51,1047100,33.82095
11/4/2013,34.88,35.74,34,35.12,1551900,34.41877
11/5/2013,35.36,36.62,34.85,35.78,1743400,35.06559
11/6/2013,35.85,36.38,33.7,34.22,1827800,33.53674
11/7/2013,33.69,34.32,31.84,32.74,2962900,32.0863
11/8/2013,30.89,32.31,30.75,32.22,9382300,31.57668
11/11/2013,32.18,33.79,31.97,33.54,2872900,32.87032
11/12/2013,33.28,34.18,33.05,33.2,1826500,32.53711
